"","alcohol_by_volume"
"1257",15.9725933131959
"1258",22.4743611970085
"1259",13.6576057029132
"1260",15.9617760086429
"1261",37.3691336853625
"1262",59.9232971618995
"1263",27.5223685708593
"1264",19.4532622241222
"1265",16.5784016977738
"1266",17.0071030179717
"1267",19.3049520429521
"1268",29.7752841173213
"1269",16.747428791598
"1270",14.5722111440026
"1271",33.8320136244621
"1272",17.0655994054527
"1273",34.5440885197348
"1274",16.7979810166251
"1275",33.9933993707793
"1276",18.4012377400473
"1277",14.3761493513257
"1278",16.0774993955037
"1279",17.4329858504218
"1280",14.7030032719349
"1281",16.9555787726126
"1282",41.4279216949588
"1283",15.2315422663304
"1284",16.7681025103887
"1285",18.8633179144704
"1286",29.1393972221417
"1287",14.9103079146924
"1288",19.7283222524716
"1289",40.4338416929442
"1290",17.8355396115879
"1291",16.6020715114119
"1292",16.1497971734173
"1293",38.0221808429615
"1294",14.4775101009838
"1295",50.3090911117371
"1296",13.4345657676238
"1297",11.6368315902326
"1298",20.2909116294379
"1299",17.7799380707332
"1300",15.6047468080004
"1301",14.4554603670952
"1302",35.6767204180284
"1303",18.534367031791
"1304",16.4337653650568
"1305",41.5142891448023
"1306",36.8468195341771
"1307",13.3411374948646
"1308",37.5339531535229
"1309",16.2975020147998
"1310",49.6280456147278
"1311",14.1646151121012
"1312",17.1803060800566
"1313",18.8615607135881
"1314",37.4258671002331
"1315",31.5895346687838
"1316",17.1091246779835
"1317",40.2024432463675
"1318",36.1992944859398
"1319",12.114287594395
"1320",65.8691406281945
"1321",15.5157032532176
"1322",80.0916931795102
"1323",28.2340460343746
"1324",13.0886484384871
"1325",14.4760775967109
"1326",16.9367171895249
"1327",13.5478802193371
"1328",17.5477315179042
"1329",10.6460290744774
"1330",64.9920389094637
"1331",14.6355170372715
"1332",68.3117328016423
"1333",37.1533480958819
"1334",17.9092804092569
"1335",36.4937522314884
"1336",63.1803979395534
"1337",42.3646637371594
"1338",14.8946734051869
"1339",39.8535408232349
"1340",13.7722387384924
"1341",37.2248655903581
"1342",14.6320703871676
"1343",16.1771274399819
"1344",44.8499535940868
"1345",37.0051818203471
"1346",16.3436996109519
"1347",18.5040130933074
"1348",16.3815624303205
"1349",16.1276673704596
"1350",58.2031592903025
"1351",26.7272637527639
"1352",16.5685712950371
"1353",16.3583182753581
"1354",72.2262704899243
"1355",38.9249714351244
"1356",14.8475192548106
"1357",15.9494880529344
"1358",25.949337038891
"1359",38.3149657095911
"1360",-0.665448606755348
"1361",56.9570410894282
"1362",17.5000372170016
"1363",16.3553256189794
"1364",16.5928509785209
"1365",14.1087724430944
"1366",13.9993360225968
"1367",13.9949082858425
"1368",28.8769377499905
"1369",18.6738089811271
"1370",32.963574324638
"1371",22.373508225574
"1372",64.2633648060817
"1373",15.5533669129723
"1374",13.3707325930295
"1375",39.3280301980586
"1376",16.6502366230982
"1377",17.1650170332709
"1378",39.8543151106522
"1379",36.2393193877788
"1380",39.5208982979104
"1381",22.2502982396182
"1382",26.9335337349868
"1383",33.6236705993402
"1384",16.0774041558248
"1385",16.6897957031588
"1386",46.2676726684515
"1387",19.4415403845034
"1388",16.1233716059168
"1389",47.8016816877754
"1390",60.8533277457873
"1391",18.1059231901312
"1392",45.5804637303083
"1393",41.2884775241937
"1394",21.0239552949205
"1395",17.7171942412637
"1396",15.2805850694194
"1397",80.9991834437371
"1398",52.2920009103522
"1399",35.0945612934663
"1400",14.8896192045034
"1401",15.2448801169254
"1402",43.3782382361587
"1403",38.8879188761728
"1404",14.3931073176788
"1405",16.5152817016567
"1406",44.7886127020574
"1407",39.3148575458974
"1408",38.9844682527866
"1409",42.5281692572885
"1410",71.5276333890574
"1411",18.0307774206283
"1412",15.6057631743238
"1413",36.2201372329031
"1414",51.2879025077774
"1415",16.2229120700419
"1416",39.6835479087058
"1417",15.9167332149744
"1418",41.1010253201384
"1419",12.1182996108948
"1420",35.9471285327491
"1421",18.7336383897795
"1422",17.262798402184
"1423",37.0433739251756
"1424",14.7848687090026
"1425",33.6008119517595
"1426",12.9670038029451
"1427",52.6188696667022
"1428",16.2929443382512
"1429",14.1255503279135
"1430",46.5702691989686
"1431",31.9487117274646
"1432",16.9021039359095
"1433",38.1869155203658
"1434",34.9130249547418
"1435",14.7154365178907
"1436",63.3054617641495
"1437",35.0680819112909
"1438",14.6747029394665
"1439",64.0930088237263
"1440",19.3885683737122
"1441",17.8472604264525
"1442",16.3156568945175
"1443",40.0011091864549
"1444",36.3797294862964
"1445",37.2037042413671
"1446",47.3039891463198
"1447",42.4996607800774
"1448",40.7548878877443
"1449",16.896892992314
"1450",35.8518361681211
"1451",17.4239714870478
"1452",36.9770322094331
"1453",32.9348199171757
"1454",16.9249471729265
"1455",18.0517264802695
"1456",16.925994842895
"1457",16.1385513859267
"1458",12.1877290505001
"1459",37.5504752882709
"1460",12.6857198422568
"1461",65.115151729845
"1462",77.9692838797667
"1463",36.8862968659954
"1464",31.6866139836349
"1465",17.415070543532
"1466",50.9197334301224
"1467",62.4345757247344
"1468",35.1890391796826
"1469",27.0678487750539
"1470",45.058479388996
"1471",75.8844079759214
"1472",6.62816456165806
"1473",36.7334315988033
"1474",19.454880942728
"1475",30.6850913324318
"1476",36.9451116653868
"1477",63.4552358958949
"1478",17.3774302579821
"1479",35.2176164944038
"1480",35.7603540966473
"1481",15.3538627820665
"1482",41.2335780399984
"1483",46.2718346572943
"1484",13.8615547630443
"1485",39.0819107122609
"1486",17.3702065337917
"1487",19.9452337674445
"1488",53.5592188882794
"1489",44.8198805089412
"1490",15.6664956152649
"1491",22.9285591059335
"1492",15.1166864824361
"1493",34.9880340182532
"1494",12.8660716348007
"1495",42.1985607101478
"1496",62.2580396358887
"1497",14.6450263550054
"1498",33.6092647977203
"1499",53.6956219645341
"1500",33.4127101315669
"1501",49.141585729787
"1502",16.460338276974
"1503",16.9875480027416
"1504",18.5393304099107
"1505",41.693354643712
"1506",17.7822331955265
"1507",13.3671871722668
"1508",23.2365250385092
"1509",37.6643526313108
"1510",55.5918927520721
"1511",17.5290664928523
"1512",21.2148486745964
"1513",16.8728031708576
"1514",17.9021216686445
"1515",67.0267363513705
"1516",37.4652502618464
"1517",17.5828450097016
"1518",16.0799909456062
"1519",44.5650749490207
"1520",34.2068825704441
"1521",14.242054182
"1522",54.2493256123981
"1523",51.5340965335742
"1524",43.0495020791122
"1525",18.8346935270249
"1526",67.3271123810245
"1527",14.1783448330996
"1528",85.7347196523152
"1529",14.5504400970256
"1530",46.3736884235704
"1531",40.0143941483402
"1532",17.696062349914
"1533",35.0561635828823
"1534",15.816543544405
"1535",18.9156004059926
"1536",13.733297040885
"1537",14.3166818320484
"1538",36.1904993029535
"1539",59.7701431758637
"1540",18.2179802127275
"1541",70.5535427173216
"1542",21.8578152829155
"1543",17.7292424774621
"1544",14.0949351228248
"1545",10.4121154498926
"1546",17.5217320882275
"1547",49.56712600179
"1548",50.7946879858552
"1549",17.8831021315554
"1550",15.8317878835026
"1551",39.9354093409234
"1552",11.7838693901322
"1553",73.1705125899387
"1554",17.4144816651376
"1555",61.6712311295522
"1556",42.5123108031165
"1557",16.8406953300349
"1558",56.3268800691273
"1559",17.270829779851
"1560",19.0163326873222
"1561",15.9622367376189
"1562",16.2129488631461
"1563",14.7959676991258
"1564",50.166394263622
"1565",14.8101774210961
"1566",34.0376481470357
"1567",19.1953393149522
"1568",38.3406916670868
"1569",45.8027900006947
"1570",36.6784725312259
"1571",14.6877352757862
"1572",14.9429397334298
"1573",45.8576974488055
"1574",34.9486784665367
"1575",17.4596076295269
"1576",32.1782758505966
"1577",38.5082819398466
"1578",41.6104912884935
"1579",17.5896792578148
"1580",20.6623271272635
"1581",15.4215281742921
"1582",13.801206570788
"1583",30.4344992660968
"1584",19.5505838693564
"1585",73.5219513405765
"1586",16.2050675155014
"1587",38.6594535677592
"1588",36.1406547979958
"1589",37.4655069040886
"1590",44.2252053344409
"1591",14.8634251206433
"1592",16.6868865010995
"1593",33.9133318613579
"1594",19.5784870927036
"1595",73.7218706499775
"1596",19.7446046057198
"1597",38.4013684449013
"1598",44.1752978592369
"1599",15.6643144359457
"1600",13.6293070651608
"1601",19.3182944567261
"1602",38.4415238277616
"1603",41.7480659900018
"1604",19.8639573600781
"1605",15.4673929250842
"1606",13.7367048129574
"1607",71.7588249356187
"1608",42.3752634540643
"1609",13.6645086959352
"1610",43.2070300868065
"1611",14.8978085738027
"1612",40.828354775794
"1613",34.9484782044025
"1614",24.1973655935404
"1615",41.1764848946292
"1616",17.7106182873936
"1617",37.4451161679558
"1618",48.688202517675
"1619",15.6811277219545
"1620",14.3445076284904
"1621",16.2738725807452
"1622",11.3883969202897
"1623",32.3803363493701
"1624",13.6143653370286
"1625",15.5588917605214
"1626",34.8184298147817
"1627",37.845081177966
"1628",18.9803615610498
"1629",37.3480466252364
"1630",14.7679488629162
"1631",41.2546715168817
"1632",18.3834842001908
"1633",30.3666247772456
"1634",17.9128168297024
"1635",60.1999684478007
"1636",37.618504043111
"1637",18.7817185738588
"1638",18.0442363394821
"1639",13.1228750172857
"1640",46.2124482559938
"1641",64.9827503280972
"1642",13.8698383091784
"1643",36.5759468388376
"1644",17.0661387559135
"1645",17.5013446991979
"1646",16.8811493572301
"1647",19.8090626780904
"1648",48.6778501541948
"1649",31.7578168957117
"1650",48.3112696330294
"1651",18.7460661396951
"1652",38.6488024216997
"1653",40.204450574187
"1654",20.3505289401807
"1655",38.2758376878556
"1656",54.2309008629444
"1657",16.3883061089589
"1658",13.2149866405304
"1659",36.9046850442559
"1660",39.5304164609189
"1661",37.4109827961906
"1662",16.5277479102682
"1663",17.9176324719577
"1664",15.6045981591135
"1665",41.2025536262147
"1666",15.8096395128012
"1667",41.1022486162094
"1668",38.2454273542389
"1669",12.9781324519302
"1670",32.048445491808
"1671",41.6739696072094
"1672",52.7385154312132
"1673",14.2486731766645
"1674",33.2514820806675
"1675",40.0880708269718
"1676",43.7172774208337
"1677",40.00190426014
"1678",17.210974068954
"1679",14.9288948920447
"1680",12.4477753419143
"1681",56.0911988382409
"1682",15.1295818277656
"1683",17.9653847699539
"1684",46.3249900119703
"1685",19.0522989923068
"1686",13.2881967441284
"1687",36.8352518032573
"1688",38.6001812263923
"1689",61.0806743083552
"1690",50.4296009345472
"1691",62.1881287094119
"1692",32.3466970373494
"1693",43.2033527657924
"1694",15.8842032830939
"1695",65.6765104560643
"1696",21.0916608462054
"1697",45.8725811499375
"1698",44.4790142186858
"1699",17.8313933109932
"1700",63.6969047493342
"1701",35.5929596841712
"1702",15.7802772487185
"1703",38.3681199443622
"1704",47.3451919508286
"1705",18.0450473238178
"1706",46.0635363496985
"1707",35.3649522888681
"1708",15.3108842908322
"1709",35.3726207235508
"1710",56.3595726751678
"1711",70.8472004160879
"1712",60.2390705933712
"1713",35.0208233848335
"1714",37.868932056396
"1715",38.0830728726115
"1716",14.3962623689484
"1717",53.7936321907226
"1718",18.019174811424
"1719",16.951911785758
"1720",40.058097700822
"1721",42.6956346077033
"1722",42.1252928061812
"1723",19.7786981463886
"1724",39.838567365848
"1725",38.175446547872
"1726",19.0834913214061
"1727",79.268249069951
"1728",62.0495229936868
"1729",17.0115037780489
"1730",20.095673187939
"1731",38.8822588767603
"1732",36.4595670576469
"1733",16.0721456279492
"1734",17.3433248696765
"1735",12.4282307110167
"1736",25.4946830081534
"1737",15.0533627227721
"1738",36.9230597998204
"1739",47.7836553738542
"1740",22.2101180406322
"1741",14.5915059202708
"1742",16.4412604194989
"1743",14.711363832932
"1744",32.0476559022141
"1745",39.2372243134359
"1746",2.6676497516562
"1747",15.4133351554416
"1748",59.6921110801412
"1749",15.8181698248711
"1750",18.9344818726097
"1751",37.9664503651832
"1752",40.1539321509578
"1753",53.4540049357639
"1754",15.3333124226718
"1755",19.6499199885591
"1756",14.2080264995267
"1757",38.0537606325788
"1758",18.5134763422278
"1759",58.5882328036215
"1760",18.1947013442088
"1761",77.0527070694227
"1762",18.2485730891599
"1763",38.5350058450904
"1764",15.6371183913122
"1765",15.6572063667533
"1766",16.1578442285125
"1767",19.2844205794806
"1768",30.1096464696017
"1769",45.0266560217146
"1770",49.8068791873475
"1771",12.5138063775884
"1772",15.2116223509068
"1773",35.9582887398938
"1774",16.4162139222856
"1775",13.3593091392915
"1776",44.2399977077477
"1777",15.6239041295652
"1778",41.2885276850699
"1779",38.6436871884164
"1780",16.4723632727215
"1781",15.6475474338506
"1782",18.6736132264715
"1783",42.3223584052796
"1784",32.6034341423052
"1785",15.789682544337
"1786",16.3716098349603
"1787",18.0385195018709
"1788",16.7122547175694
"1789",16.0431252323162
"1790",18.6710885476014
"1791",15.9213020274826
"1792",54.7994405369075
"1793",37.4808880381887
"1794",17.2834747125318
"1795",15.0865692947464
"1796",13.860702692879
"1797",52.2984104618737
"1798",18.0908525518405
"1799",37.9688423730808
"1800",35.6334135543242
"1801",58.3134803077975
"1802",77.0519813131354
"1803",13.876498157781
"1804",16.1760286394421
"1805",36.9417811775695
"1806",15.1774334840799
"1807",20.4188987996381
"1808",32.8991979096705
"1809",16.360983419458
"1810",14.7915562305079
"1811",36.8178458845549
"1812",12.6702445104842
"1813",51.0163350159724
"1814",17.49486773652
"1815",16.7554095432124
"1816",18.0312922937882
"1817",35.7054530866042
"1818",29.970491554324
"1819",18.2405706626775
"1820",16.5418358028057
"1821",39.9316308592953
"1822",35.7083534351178
"1823",18.1479378489877
"1824",34.4116571554396
"1825",50.7376077687393
"1826",14.965604487212
"1827",16.2873706183927
"1828",55.1275319062699
"1829",15.9388145103933
"1830",16.6731577503244
"1831",38.1450125655416
"1832",14.0398025806754
"1833",33.3719023539862
"1834",48.0399756325303
"1835",17.5834797615851
"1836",62.367222833957
"1837",18.4912181244248
"1838",15.7655304417314
"1839",17.9431048628103
"1840",58.6490446736178
"1841",14.5626123298113
"1842",12.534266990252
"1843",46.3184904905809
"1844",35.6824706208044
"1845",20.5062590603253
"1846",33.7044177396357
"1847",17.7589992255502
"1848",21.7446888710688
"1849",14.8190160471706
"1850",17.4561659757867
"1851",39.0247817322122
"1852",56.2318990808278
"1853",47.4856580287661
"1854",42.0434246302492
"1855",29.9936337663463
"1856",38.4370512134972
"1857",13.8485517983055
"1858",18.8117840840556
"1859",19.2969492599069
"1860",15.5002976124469
"1861",40.4611471788714
"1862",16.5337698921209
"1863",18.3230676363832
"1864",39.722248402694
"1865",59.4429379262982
"1866",18.4842677285445
"1867",81.1146936529423
"1868",14.0742120885739
"1869",42.8860496224453
"1870",34.2665799483519
"1871",68.1705485190841
"1872",13.051034600494
"1873",37.0248036858498
"1874",52.4489851672134
"1875",16.1347294882379
"1876",33.8408868552099
"1877",36.6903381750443
"1878",19.3783290423424
"1879",12.4628238201666
"1880",71.1901234755451
"1881",17.4960360095082
"1882",13.9534041870634
"1883",17.1146774651782
"1884",36.4741328161409
"1885",19.9147690484053
"1886",14.7098139220278
"1887",15.958188117609
"1888",13.327425498517
"1889",49.9976771944765
"1890",13.4428183756956
"1891",17.0575700210393
"1892",63.5588637059643
"1893",42.0600235548136
"1894",15.6739996392897
"1895",63.1289615332902
"1896",15.1369730120481
"1897",36.2577651589994
"1898",12.5562010927721
"1899",14.2544498714502
"1900",18.9037425189197
"1901",58.1253214255126
"1902",42.881371288753
"1903",14.888333380627
"1904",35.8520385882258
"1905",64.5730126359266
"1906",18.9761452394101
"1907",12.5413790740339
"1908",27.7857461054941
"1909",55.6873601363661
"1910",18.6415389628346
"1911",17.0586924845993
"1912",70.8359330874937
"1913",60.0447609603228
"1914",14.1952379118188
"1915",63.3615269220245
"1916",20.6561990598826
"1917",15.1952912556068
"1918",13.1506108025976
"1919",36.977282106067
"1920",52.5057346916136
"1921",41.3769238542606
"1922",33.8906648832654
"1923",16.2885706224034
"1924",43.2836679530206
"1925",35.455524826479
"1926",13.6566640495256
"1927",21.0209815668336
"1928",16.902376332609
"1929",40.213925508638
"1930",58.6520150069932
"1931",35.8576927260248
"1932",66.9494228936631
"1933",13.8457704240274
"1934",43.971962866326
"1935",47.9483400589535
"1936",18.6260505634007
"1937",15.9146831228616
"1938",17.4883519243693
"1939",14.1783683878881
"1940",17.845005776718
"1941",42.7827204223626
"1942",42.3852829711106
"1943",64.6955426674607
"1944",35.4287787908322
"1945",13.7027429551
"1946",17.5456645296198
"1947",36.5120579185847
"1948",17.994875545849
"1949",18.4514981451396
"1950",15.2399779048749
"1951",40.1602641675882
"1952",17.2418454694018
"1953",40.6680940537527
"1954",18.5225797560024
"1955",34.4160621126938
"1956",54.4493673521023
"1957",32.7939251107284
"1958",16.7677652914468
"1959",18.0306579578283
"1960",16.8299571691351
"1961",43.5604196515865
"1962",63.6851444703311
"1963",16.2713691799587
"1964",49.2751378325272
"1965",14.5409449257922
"1966",72.8012311829806
"1967",19.7538648474704
"1968",16.7752363327188
"1969",32.4033716194603
"1970",14.9078283589706
"1971",36.3616347601593
"1972",12.5783193339171
"1973",20.4820921443908
"1974",18.5157854357366
"1975",37.7081035204575
"1976",15.3124005757497
"1977",39.1125088986095
"1978",14.6295997180927
"1979",42.9280369838141
"1980",18.822733020678
"1981",36.7390812263532
"1982",20.5839917030931
"1983",16.8767956283374
"1984",41.1203850652653
"1985",39.076253950937
"1986",15.2613921601747
"1987",36.1746463397773
"1988",16.1435060250351
"1989",57.9703773522947
"1990",15.2727828849478
"1991",16.7121555079983
"1992",46.5771443728419
"1993",75.4939561511967
"1994",48.7291436915521
"1995",44.2546650744968
"1996",14.6987196193818
"1997",34.8382771805438
"1998",17.8585673048186
"1999",35.4696347108418
"2000",17.8068429715559
"2001",17.2785695713787
"2002",19.3231726254867
"2003",15.6452226126819
"2004",34.497204247772
"2005",37.994496020363
"2006",18.96398151714
"2007",62.5403041445298
"2008",38.24700538767
"2009",13.2579485070262
"2010",17.9280968925341
"2011",17.7395950823672
"2012",13.9977698041678
"2013",66.6835521503633
"2014",38.6147852614982
"2015",17.0330897151707
"2016",19.7402365833303
"2017",50.4549238284108
"2018",16.4199920906046
"2019",62.7701618648025
"2020",44.3078846552137
"2021",16.4987368580497
"2022",34.0360210413131
"2023",17.0141440880459
"2024",38.0044993153177
"2025",60.1496779102392
"2026",50.985498775261
"2027",16.0439717623314
"2028",58.610339922253
"2029",16.3345235166938
"2030",52.3868069393749
"2031",14.054610375748
"2032",15.2133492959962
"2033",16.2062161474541
"2034",58.922428064947
"2035",15.7524794533209
"2036",39.7285084354008
"2037",35.5594882360187
"2038",18.2826452889005
"2039",15.636089556432
"2040",21.2992420913984
"2041",39.3303017160766
"2042",45.5199494587269
"2043",37.8790759768296
"2044",39.9805473330099
"2045",15.8187590752305
"2046",67.6395217209714
"2047",16.1557015443872
"2048",18.8752773484033
"2049",15.567000095917
"2050",33.4500818164965
"2051",16.3367162373159
"2052",16.7358689972216
"2053",19.2531808927795
"2054",18.7914932918839
"2055",33.4796045920333
"2056",16.770935058928
"2057",33.7846857182574
"2058",39.9053226628179
"2059",14.1978162218127
"2060",16.4641836792853
"2061",39.1424206991716
"2062",16.8791148684346
"2063",24.3942145325927
"2064",52.3236554922562
"2065",14.3930887499419
"2066",18.0076053170991
"2067",16.7773477842206
"2068",18.971087712058
"2069",50.0082641712174
"2070",38.5019654790411
"2071",19.508892513753
"2072",14.7523533450535
"2073",16.6424360596975
"2074",16.5002466695125
"2075",42.394957570996
"2076",36.7055904219413
"2077",15.8339762790081
"2078",28.3825485358629
"2079",15.8162798071891
"2080",61.9636809729762
"2081",38.3376341763302
"2082",19.4160610911819
"2083",89.5149441320906
"2084",20.0782748566581
"2085",15.1711885079251
"2086",16.9144314530107
"2087",13.6907137118827
"2088",14.2673490932099
"2089",67.460093730002
"2090",17.9438179664095
"2091",40.5434435905039
"2092",16.6689391195858
"2093",59.5402634005912
"2094",17.7822805117809
"2095",16.1946228454315
"2096",43.6789531038551
"2097",22.4608681394573
"2098",16.5464838725074
"2099",36.6955586637877
"2100",39.179431432795
"2101",27.4959134608392
"2102",16.030374971173
"2103",71.0115237384444
"2104",19.4031502765678
"2105",59.9283758558695
"2106",17.5505785346271
"2107",16.2983999673368
"2108",15.8021899449449
"2109",18.76696060446
"2110",17.5737219415888
"2111",73.7927797735054
"2112",16.4880144497095
"2113",19.7343592123234
"2114",34.137424807452
"2115",12.8459341682506
"2116",19.0469880296365
"2117",14.4857009184265
"2118",17.1204881985637
"2119",37.0917256264848
"2120",57.5497189213
"2121",17.6944777721812
"2122",16.4132663261094
"2123",79.6307895121028
"2124",19.2609674857111
"2125",37.8313293476825
"2126",39.9963789360091
"2127",14.5497296560445
"2128",14.6922661526926
"2129",68.6303906802382
"2130",40.7432299047187
"2131",15.5921600093007
"2132",16.510989862244
"2133",12.1766039805216
"2134",43.1975143637787
"2135",16.8514198906558
"2136",14.757837090538
"2137",53.2469774073288
"2138",17.8053813931223
"2139",40.5413149538227
"2140",72.0921781314309
"2141",18.9565951489486
"2142",18.4284678298269
"2143",41.300801877231
"2144",16.8585128240835
"2145",52.8073865728158
"2146",62.6504872259811
"2147",21.0653674802673
"2148",15.65652081848
"2149",55.4961122323181
"2150",16.8759834018833
"2151",39.0758953805584
"2152",34.4892992791491
"2153",22.9915711985289
"2154",16.8319043010711
"2155",54.0358861937135
"2156",15.2189261728767
"2157",16.2022683895894
"2158",17.9087457424106
"2159",15.6067883502404
"2160",21.5342080134292
"2161",33.2962203638562
"2162",15.5155792581385
"2163",51.2938139810362
"2164",4.13547611326992
"2165",14.3273126333861
"2166",14.380068798344
"2167",24.0271525873727
"2168",17.7580753178765
"2169",43.9992690526267
"2170",26.3171843437828
"2171",14.614880681898
"2172",61.1251287845154
"2173",68.5258417530451
"2174",15.2673018777861
"2175",14.0046881856759
"2176",16.6081831417076
"2177",16.4309211863164
"2178",17.1197356447749
"2179",35.159383513973
"2180",62.0996807628964
"2181",16.7326195351136
"2182",18.1508056644388
"2183",52.3401505700928
"2184",72.8169556849428
"2185",37.7342185158163
"2186",28.523834911618
"2187",17.504790236124
"2188",16.7708091103066
"2189",18.6045677873954
"2190",19.0876925317567
"2191",16.1665779297966
"2192",57.6692099087191
"2193",24.9894294490316
"2194",38.2184958015545
"2195",50.417118225883
"2196",34.8186277840343
"2197",37.0509388968237
"2198",53.8321300274672
"2199",14.0143225422707
"2200",36.0845183683404
"2201",18.0935990297187
"2202",47.1456582097872
"2203",31.2961588293572
"2204",29.4749930616334
"2205",13.9866600120817
"2206",15.7580423561303
"2207",13.0962393231739
"2208",18.0875649278879
"2209",17.1510211093542
"2210",15.370163342884
"2211",38.3902766064796
"2212",56.0010489441661
"2213",39.4573625258606
"2214",53.9608784574025
"2215",48.0215693252752
"2216",28.7312840481151
"2217",38.7919947877447
"2218",60.7451914756831
"2219",17.8376557562292
"2220",29.0631247139336
"2221",53.2144815373074
"2222",34.8760871468029
"2223",17.3986032445162
"2224",17.7927006899528
"2225",41.1122143148976
"2226",19.6786023820333
"2227",45.2554007802295
"2228",15.7348749981219
"2229",54.8630941256351
"2230",53.7552957522039
"2231",18.9254087003443
"2232",38.5326291867754
"2233",18.6373948895053
"2234",13.603595218252
"2235",32.636552524168
"2236",39.1126555120065
"2237",18.8201926818802
"2238",20.4089295472093
"2239",12.4189006031821
"2240",18.3642875465982
"2241",35.7623375416088
"2242",17.4366521044117
"2243",13.1980017909707
"2244",37.7426423056826
"2245",13.8232705798241
"2246",38.9418256381285
"2247",37.4464971503174
"2248",15.1153978502017
"2249",17.317936302923
"2250",16.6829768083619
"2251",37.3922822846809
"2252",41.0433989466908
"2253",38.2192380516606
"2254",40.8778395159214
"2255",16.706092739147
"2256",16.3491498352821
"2257",29.3357769220354
"2258",16.7813242595123
"2259",31.1514081473432
"2260",32.3709682234087
"2261",16.2569529858072
"2262",35.0136504514173
"2263",38.1732021629258
"2264",35.0798991610352
"2265",62.8474714475424
"2266",29.4331389638817
"2267",17.8984349536679
"2268",15.4843971657887
"2269",16.3595558878928
"2270",15.6805741748875
"2271",35.7034996555369
"2272",65.5514550500989
"2273",44.5863563402228
"2274",18.2232153749594
"2275",39.3132180341332
"2276",24.6182188141434
"2277",17.4967651482984
"2278",63.9104073623778
"2279",83.3003431962568
"2280",43.3668084164396
"2281",55.9776986072868
"2282",37.9338482470988
"2283",14.2270833021543
"2284",41.0584635893455
"2285",43.5649433295454
"2286",17.2918256691418
"2287",31.5774353073437
"2288",14.945982618691
"2289",16.6161235653288
"2290",39.3571014614035
"2291",15.2823871309388
"2292",18.2702088388577
"2293",18.8666027979333
"2294",44.4216316371608
"2295",14.0983852591227
"2296",64.868818632145
"2297",16.9918795788318
"2298",38.4656736248521
"2299",16.0576789172199
"2300",59.161937268495
"2301",22.7766863193528
"2302",59.9715078439827
"2303",17.4833519875648
"2304",17.2528701153724
"2305",41.1323965972319
"2306",16.7616509903692
"2307",29.4306613585242
"2308",15.6325373599781
"2309",15.708455608598
"2310",14.2727703544154
"2311",20.6778920515718
"2312",18.9521542615275
"2313",14.3293481882101
"2314",36.8303601383193
"2315",16.7036251249676
"2316",17.7877016396157
"2317",37.1232188574639
"2318",12.7422177698758
"2319",18.298816580393
"2320",19.0543253198119
"2321",56.8141713887226
"2322",20.046356307068
"2323",14.4408635127928
"2324",55.7601244232213
"2325",15.6483291525822
"2326",39.1298241634084
"2327",15.1082864952875
"2328",15.8371793465206
"2329",16.202320413573
"2330",15.7144454401498
"2331",65.0372329185216
"2332",15.3197701973795
"2333",15.7255557094337
"2334",14.0192729988499
"2335",14.8709206885613
"2336",13.5085962473576
"2337",30.955625941992
"2338",17.3032614518109
"2339",39.1760271718858
"2340",42.6348518818956
"2341",38.1298389172796
"2342",19.8146748269471
"2343",35.2846839591611
"2344",11.96703054154
"2345",16.4358725208215
"2346",59.5679266210944
"2347",16.3555732056578
"2348",57.5315455270726
"2349",28.988663254872
"2350",45.9150050506844
"2351",20.1827992004315
"2352",52.6559859260658
"2353",38.7988768094976
"2354",18.1114768025729
"2355",62.2366045350743
"2356",20.9982295191363
"2357",20.1474995538814
"2358",26.4906965654765
"2359",45.9815320951237
"2360",31.8741942581666
"2361",13.3931525161509
"2362",66.6059311728593
"2363",40.8459081544554
"2364",12.5985062438613
"2365",18.0505709311429
"2366",17.5585987569391
"2367",14.5204602523638
"2368",18.2107927080457
"2369",19.2764952556717
"2370",19.6990846827967
"2371",15.6398649237747
"2372",15.8113920538134
"2373",55.8755279852623
"2374",47.2085437917852
"2375",78.1507698432715
"2376",17.2480231852131
"2377",17.0949635750105
"2378",17.3910519220331
"2379",17.7050090144767
"2380",54.5546309543785
"2381",41.380441684058
"2382",36.566969468598
"2383",14.7888931235736
"2384",34.4784481013799
"2385",14.8608683594329
"2386",29.9926532450444
"2387",17.4294646311177
"2388",36.431317722747
"2389",20.4665996591874
"2390",33.6017020440689
"2391",12.52401500512
"2392",14.0814530612478
"2393",49.5345153560235
"2394",35.9809050084049
"2395",19.9282340104006
"2396",14.4356803511403
"2397",17.4990870414542
"2398",68.298990508201
"2399",40.8865985563143
"2400",18.0841626946949
"2401",38.3483068133659
"2402",13.8156598709006
"2403",52.4194536215765
"2404",17.2395891596411
"2405",15.3423724616807
"2406",21.6793938213539
"2407",13.4654805809249
"2408",15.8792075506388
"2409",23.8000475924687
"2410",15.3887614929203
"2411",18.3223039693496
"2412",16.4125315065795
"2413",16.6625048061972
"2414",16.3429062620796
"2415",34.8977419244692
"2416",20.7811417571497
"2417",34.7986128744028
"2418",52.4192404261476
"2419",9.93845452433102
"2420",16.5175285454333
"2421",19.2841034972439
"2422",14.0412520100129
"2423",-8.2256626113827
"2424",12.0586139560647
"2425",13.9331844165677
"2426",16.5555318576092
"2427",42.3131998138142
"2428",19.3504611968645
"2429",42.1462038626121
"2430",49.7185193715322
"2431",14.0515760571546
